Smartphone Samsung Galaxy Fame Duos S6812 Grafite, Dual Chip, Android 4.1, Wi-Fi, 3g, Câmera 5.0, T;Telefonia;Smartphone;Samsung;GALAXY FAME DUOS
Smartphone Samsung Galaxy S5 Sm G900 M Azul, 16gb, Quad-Core 2.5ghz, Tela Full Hd 5.1 Polegadas, Câ;Telefonia;Smartphone;Samsung;GALAXY S5
Smartphone Samsung Galaxy Trend Lite Gt-S7390 Desbloqueado Tela 4 3g Android 4.4 Preto;Telefonia;Smartphone;Samsung;GALAXY TREND LITE
Smartphone Samsung Galaxy Win 2 Duos G360 Tv Desbloqueado Branco;Telefonia;Smartphone;Samsung;GALAXY WIN 2 DUOS TV
Smartphone Samsung Galaxy Siii I9300 Branco, 16gb, Câmera 8mp  1.9mp Frontal, Tela 4.8 Polegadas,;Telefonia;Smartphone;Samsung;GALAXY SIII
Smartphone Samsung Galaxy A5 4g Duos 16gb 4g Dourado 5.0in Camera 13mp (Sm-A500mzddzto);Telefonia;Smartphone;Samsung;GALAXY A5 DUOS
Smartphone Samsung Galaxy A5 4g Duos, Sm-A500m/Ds, Quad Core 1.2 Ghz, Camera 13 Mp, Branco;Telefonia;Smartphone;Samsung;GALAXY A5 DUOS
Smartphone Microsoft Lumia 435 Dual Desbloqueado Branco;Telefonia;Smartphone;Microsoft;LUMIA 435
Smartphone LG Leon Dual Chip Desbloqueado Android 5.0 Lollipop Tela 4.5" 8GB 3G Câmera 5MP TV Digital - Branco;Telefonia;Smartphone;LG;LEON
Smartphone Samsung Galaxy Trend Lite S7390 Desbloqueado Claro Android Tela 4.2" 3G Wi-Fi 4GB Câmera 3MP - Branco;Telefonia;Smartphone;Samsung;GALAXY TREND LITE
Smartphone Motorola Moto G (2ª Geração) Dual Chip Desbloqueado Android Lollipop 5.0 Tela 5" 16GB 4G Wi-Fi Câmera 8MP Preto;Telefonia;Smartphone;Motorola;MOTO G XT 2 GERAÇÃO
Smartphone Sony Xperia Z3 Compact Preto;Telefonia;Smartphone;Sony;XPERIA Z3 COMPACT
Smartphone LG Optimus L7 II Preto Android 4.1 3G Desbloqueado - Câmera 8MP Wi-Fi;Telefonia;Smartphone;LG;OPTIMUS L7 II
Smartphone BlackBerry Z10, Desbloqueado, Preto, Blackberry 10, 4G, Wi-Fi, Câmera 8MP, Memória Interna 16GB, GPS, NFC;Telefonia;Smartphone;BlackBerry;Sem Modelo
Smartphone LG Volt Dual H422 Dual Chip Desbloqueado Android 5.0 Lollipop Tela 4.7" 8GB 3G Wi-Fi Câmera 8MP - Branco;Telefonia;Smartphone;LG;VOLT
Smartphone LG G3 Beat Dual D724 Dual Chip Android 4.4 Desbloqueado Android 4.4 Tela 5" 3G Wi-Fi Câmera 8MP GPS - Titânio;Telefonia;Smartphone;LG;G3 BEAT
Smartphone Alcatel Pop C1 Dualchip 4015N Desbloqueado Android 4.2 Tela 3.5" 4GB Micro SD até 32GB Câmera de 2MP GPS - Azul;Telefonia;Smartphone;Alcatel;POP C1
Smartphone Sony Xperia Z3 Compact Desbloqueado Android 4.4 Tela 4.6" 16GB 4G Wi-Fi Câmera 20.7MP - Preto;Telefonia;Smartphone;Sony;XPERIA Z3 COMPACT
Smartphone Lg Optimus L5 Ii E450 Branco, 4 Polegadas, Android 4.1, Processador 1ghz, Câmera De 5mp,;Telefonia;Smartphone;LG;OPTIMUS L5 II
Smartphone Samsung Galaxy Note 4 Desbloqueado Android 4.4 Tela 5.7" 32GB Wi-Fi Câmera de 16MP - Preto;Telefonia;Smartphone;Samsung;GALAXY NOTE 4
Smartphone Lg Optimus G2, 4g Tela 5.2?, Preto;Telefonia;Smartphone;LG;OPTIMUS G2
Smartphone Samsung Galaxy Gran 2 Duos Dual Chip Desbloqueado Android 4.3 Tela 5.3" Câmera 8MP TV Digital - Preto;Telefonia;Smartphone;Samsung;GALAXY GRAN 2 DUOS
Smartphone LG L50 Dual Chip Desbloqueado Tim Android 4.4 Tela 4" 4GB Wi-Fi 3G Câmera 5MP com TV Digital - Preto e Azul;Telefonia;Smartphone;LG;L50
Smartphone Motorola Moto X Desbloqueado Android 4.2.2 Tela 4.7" 16GB Câmera 10MP e Frontal 2MP - Bambu;Telefonia;Smartphone;Motorola;MOTO X
Smartphone Motorola Moto X Desbloqueado Android 4.2.2 Tela 4.7" 16GB Câmera 10MP e Frontal 2MP - Luna;Telefonia;Smartphone;Motorola;MOTO X
Smartphone Motorola Moto X Desbloqueado Android 4.2.2 Tela 4.7" 16GB Câmera 10MP e Frontal 2MP - Azul;Telefonia;Smartphone;Motorola;MOTO X
Smartphone LG Leon Dual Chip Desbloqueado Android 5.0 Lollipop Tela 4.5" 8GB 3G Câmera 5MP TV Digital - Azul;Telefonia;Smartphone;LG;LEON
Smartphone Lg G3 Beat Dual D724 Desbloqueado Dourado;Telefonia;Smartphone;LG;G3 BEAT
Smartphone Lg Leon Tv H326 Desbloqueado Azul/Preto;Telefonia;Smartphone;LG;LEON
Smartphone Motorola XT687 AtrixTV, Desbloqueado, Cinza, Dual Chip - Android 4.0, Processador 1GHz, Tela 4", Câmera 8.0MP, 3G, Wi-Fi  e Cartão 4GB;Telefonia;Smartphone;Motorola;ATRIX
Smartphone Motorola MOTOSMART ME XT305, Desbloqueado, Preto, Dual Chip, Android, Tela Touch 3.2", Câmera de 2.0MP, Filmadora, 3G, Wi-Fi, MP3 Player, Rádio FM, GPS,Bluetooth, Cartão de Memória 4GB;Telefonia;Smartphone;Motorola;MOTOSMART ME
Smartphone Motorola XT321 Defy Mini, Rosa, GSM, Dual Chip - Android 2.3, Câmera 3MP com Flash, Filmadora, Câmera Frontal VGA, 3G, Wi-Fi, Bluetooth, Touch 3.2", Cartão de Memória de 2GB;Telefonia;Smartphone;Motorola;DEFY MINI
Smartphone Dual Chip Motorola Razr D1 Desbloqueado Branco TV Android 4.1 Câmera 5MP 3G Wi-Fi;Telefonia;Smartphone;Motorola;RAZR D1
Smartphone Motorola XT682 Atrix TV Cinza Escuro - 3G Wi-Fi Android Tela Touch 4" Câmera 8MP Flash LED Câmera Frontal Cartão de Memória 2GB;Telefonia;Smartphone;Motorola;ATRIX
Smartphone Motorola Razr D3 Dual Chip Branco 3G Android 4.1 Câmera 8MP Wi-Fi;Telefonia;Smartphone;Motorola;RAZR D3
Smartphone Motorola Razr D3 Dual Chip Android 4.1 Tela 4" 3G Wi-Fi Câmera 8MP - Preto;Telefonia;Smartphone;Motorola;RAZR D3
Smartphone Motorola Defy Pro XT560 Prata Android 3G Desbloqueado - Câmera 5MP Wi Fi GPS;Telefonia;Smartphone;Motorola;DEFY PRO
Smartphone Moto G Music Edition Dual Chip Desbloqueado Android 4.3 Tela 4.5" 16GB 3G Wi-Fi Câmera 5MP + Fone de Ouvido Bluetooth Tracks Air Sol Republic - Preto;Telefonia;Smartphone;Motorola;MOTO G
Smartphone Motorola Razr D3 Branco Android 4.1 3G - Câmera 8MP Wi-Fi GPS 4GB;Telefonia;Smartphone;Motorola;RAZR D3
Smartphone Motorola Razr D3 Preto Android 4.1 3G - Câmera 8MP Wi-Fi GPS 4GB;Telefonia;Smartphone;Motorola;RAZR D3
Smartphone Motorola Moto G Desbloqueado TIM Android 4.3 Tela 4.5" 8GB 3G Wi-Fi Câmera 5MP - Preto;Telefonia;Smartphone;Motorola;MOTO G
Smartphone Motorola Moto G Dual Chip Desbloqueado Tim Android 4.3 Tela 4.5" 8GB 3G Wi-Fi Câmera 5MP GPS - Preto;Telefonia;Smartphone;Motorola;MOTO G
Smartphone Motorola Moto X Desbloqueado Android 4.2.2 Tela 4.7" 16GB Câmera 10MP e Frontal 2MP - Violeta;Telefonia;Smartphone;Motorola;MOTO X
Smartphone LG Monster High E400f OpTimus L3 Android 2.3 Tela 3.2" 2GB 3G Wi-Fi Câmera 3.2MP - Preto;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone LG OpTimus F5 Desbloqueado Claro Tela 4.3" 8GB Câmera 5MP - Preto;Telefonia;Smartphone;LG;OPTIMUS F5
Smartphone LG G2 Desbloqueado Android 4.2 Tela 5.2" 16GB 4G Wi-Fi Câmera 13MP - Preto;Telefonia;Smartphone;LG;G2
Smartphone Motorola RAZR i, Desbloqueado TIM Preto, Processador Intel Inside® 2GHz, Tela AMOLED Advanced 4.3", Touchscreen, Android 4.0, Câmera de 8MP , Câmera Frontal VGA, Gravação Full HD, 3G, Wi-Fi, Bluetooth, GPS, NFC, Memória Interna de 8GB;Telefonia;Smartphone;Motorola;RAZR I
Smartphone Motorola Defy Pro XT560, GSM, Prata, QWERTY, Android 2.3, Câmera 5.0MP, 3G, Wi-Fi, Bluetooth, Cartão de memória 2GB, Desbloqueado TIM;Telefonia;Smartphone;Motorola;DEFY PRO
Smartphone Dual Chip Motorola RAZR D3 Branco Android 4.1 Desbloqueado TIM - Câmera 8MP Wi-Fi 3G Processador Dual Core 1,2 Ghz e Memória Interna 4GB;Telefonia;Smartphone;Motorola;RAZR D3
Smartphone LG Optimus L3 Dual E405 Desbloqueado Oi Preto GSM Dual Chip Android 2.3, Processador 600 Mhz  3G Wi-Fi Câmera 3.2MP  Filmadora Bluetooth 2.1 MP3 Player e Rádio FM;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone LG Optimus E465 L4 II Desbloqueado Claro Preto;Telefonia;Smartphone;LG;OPTIMUS L4 II
Smartphone LG E405f Optimus L3 Dual Chip Desbloqueado Oi - Branco - GSM  Android 2.3  Processador 600 Mhz 3G Wi-Fi  Câmera 3.2MP Filmadora  Bluetooth 2.1  MP3 Player Rádio FM Memória interna de 2 GB;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone Motorola MB525 Defy Desbloqueado Claro, Preto - Android 2.1, Tela 3.7", Câmera 5.0MP, 3G, Wi-Fi, Memória Interna 2GB e Cartão 8GB;Telefonia;Smartphone;Motorola;DEFY
Smartphone Motorola Fire. Branco. Dual Chip.  Touchscreen 2.8". Android 2.3. Câm 3MP. 3G. Wi Fi. GPS + Cartão Memória 2GB;Telefonia;Smartphone;Motorola;FIRE
Smartphone Motorola MOTOSMART ME XT305, Desbloqueado Tim, Branco, Dual Chip - Android 2.3, Display 3.2", Touchscreen, Câmera de 2MP, Filmadora, 3G, Wi-Fi, Bluetooth, MP3 Player, Rádio FM, GPS, Memória interna de 512MB, Cartão de Memória 4GB;Telefonia;Smartphone;Motorola;MOTOSMART ME
Smartphone Motorola Dual Chip Desbloqueado XT321 Defy Mini Preto  - Android 2.3. Câmera 3MP. 3G. Wi Fi e Cartão de Memória 2GB;Telefonia;Smartphone;Motorola;DEFY MINI
Smartphone Motorola Motosmart Me XT303, Desbloqueado, Branco - Android 2.3, Tela 3.2", Câmera de 2.0MP, 3G, Wi-Fi, Memória Interna 512MB e Cartão 4GB;Telefonia;Smartphone;Motorola;MOTOSMART ME
Smartphone Motorola RAZR D1 XT915, GSM, Branco, Single Chip, TV, Tela 3.5", Touchscreen, Procesador 1Ghz, Android 4.1, Câmera 5MP, 3G, Wi-Fi, Memória Interna 4GB.;Telefonia;Smartphone;Motorola;RAZR D1
Smartphone Motorola XT316 Spice Key. Desbloqueado. Preto- Android. Tela 2.8". Câmera 3.2MP. 3G. Wi Fi. GPS. Bluetooth e Cartão 2GB;Telefonia;Smartphone;Motorola;XT316
Smartphone LG Optimus L7 P705  Desbloqueado  Oi Preto - GSM Android ICS 4.0 Processador 1GHz  Tela 4.3" Câmera 5MP 3G Wi-Fi Memória Interna 4GB;Telefonia;Smartphone;LG;OPTIMUS L7
Smartphone LG Optimus L7 P705  Desbloqueado Oi  Branco GSM  Android ICS 4.0 Processador 1GHz  Tela 4.3" Câmera 5MP  3G Wi-Fi Memória Interna 4GB;Telefonia;Smartphone;LG;OPTIMUS L7
Smartphone LG L9 Desbloqueado Tim Branco - Android 4.0 - Processador Dual Core 1GHz. Tela 4.7". Câmera 5.0MP. 3G. Wi Fi. Memória 4GB e Cartão 4GB;Telefonia;Smartphone;LG;Sem Modelo
Smartphone Google Nexus 4 Preto 16GB - Desbloqueado Android 4.2 3G Wi-Fi Câmera 8.0MP GPS;Telefonia;Smartphone;LG;GOOGLE NEXUS 4
Smartphone LG E400f Optimus L3 Desbloqueado Tim Preto - GSM Android 2.3, Processador 600 Mhz 3G Wi-Fi Câmera 3.2MP Filmadora Bluetooth 2.1 MP3 Player Rádio FM Memória interna de 2 GB;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone Google Nexus 4 Branco 16GB - Desbloqueado Android 4.2 3G Wi-Fi Câmera 8.0MP GPS;Telefonia;Smartphone;LG;GOOGLE NEXUS 4
Smartphone LG Optimus L3 E400 Preto - GSM + Symantec Norton Mobile Security 3.0 1 Usuario Card;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone LG Optimus L3 II Preto  - Android 4.1 3G Desbloqueado Câmera 3MP Wi-Fi GPS;Telefonia;Smartphone;LG;OPTIMUS L3 II
Smartphone LG OpTimus L1 II Tri E475 Tri Chip Desbloqueado Android 4.1 Tela 3" 4GB 3G Wi-Fi Câmera 2MP - Branco;Telefonia;Smartphone;LG;OPTIMUS L1 II
Smartphone LG Optimus L3 Preto - GSM, Android 2.3, Processador 600 Mhz, 3G, Wi-Fi, Câmera 3.2MP, Filmadora, Bluetooth 2.1, MP3 Player e Rádio FM;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone LG Optimus L5 II Desbloqueado Preto - Android 4.1 3G Desbloqueado Câmera 5MP 4GB Wi-Fi;Telefonia;Smartphone;LG;OPTIMUS L5 II
Smartphone LG OpTimus 3D P920 Android Tela 4.3" 8GB 3G Wi-Fi Câmera 5MP - Preto;Telefonia;Smartphone;LG;OPTIMUS 3D
Smartphone LG P500 Desbloqueado Preto Android 2.2 3G Wi-Fi Câmera 3.2MP Cartão de Memória 2GB;Telefonia;Smartphone;LG;Sem Modelo
Smartphone LG GT 540 Prata - GSM -  Desbloqueado Claro c/ Sistema Operacional Android, Tecnologia 3G, Wi-Fi, GPS, TouchScreen, Câmera 3.0MP c/ Zoom 4X, Filmadora, MP3 Player, Rádio FM, Bluetooth, Fone, Cabo de Dados e Cartão de 2GB;Telefonia;Smartphone;LG;Sem Modelo
Smartphone LG P500 Roxo - GSM c/ Sistema Operacional Android 2.2, Tecnologia 3G, Wi-Fi, GPS, TouchScreen c/ Tela de 3.2", Câmera 3.2MP, Filmadora, MP3 Player, Rádio FM, Bluetooth, Fone, Cabo de Dados e Cartão de 2GB;Telefonia;Smartphone;LG;Sem Modelo
Smartphone LG C570 Cinza - GSM c/ Tecnologia 3G, Wi-Fi, Teclado QWERTY, GPS, Câmera 2MP c/ Zoom 3x, Filmadora, MP3 Player, Rádio FM, Bluetooth, Fone, Cabo de Dados e Cartão 2GB;Telefonia;Smartphone;LG;Sem Modelo
Smartphone LG Nexus 5 Android 4.4 Tela 5" 16GB 4G Wi-Fi Câmera 8MP - Branco;Telefonia;Smartphone;LG;NEXUS 5
Smartphone Q11 - GSM, Wi-Fi, Câmera 3.0MP e Flash, Filmadora, MP3 Player, Bluetooth, Viva-Voz, Fone, Cabo de dados USB e Cartão 1GB - Motorola;Telefonia;Smartphone;Motorola;Q11
Smartphone LG Optimus L3 II Branco - Android 4.1 3G Desbloqueado Claro - Câmera 3MP Wi-Fi GPS;Telefonia;Smartphone;LG;OPTIMUS L3 II
Smartphone Motorola Moto G (2ª Geração) DTV Colors Dual Chip Desbloqueado Android 4.4 Tela 5" 16GB 3G Wi-Fi Câmera de 8MP Preto;Telefonia;Smartphone;Motorola;MOTO G 2 GERAÇÃO
Smartphone Motorola RAZR D1 Branco Android 4.1 Desbloqueado Tim Câmera 5MP Touchscreen 3.5" Wi-Fi, GPS, Memória Interna 4GB;Telefonia;Smartphone;Motorola;RAZR D1
Smartphone Dual Chip Motorola RAZR D3 Preto Android 4.1 Desbloqueado TIM - Câmera 8MP Processador Dual Core 1,2 Ghz 3G Wi-Fi e Memória Interna 4GB;Telefonia;Smartphone;Motorola;RAZR D3
Smartphone Motorola XT 300 Spice Desbloqueado Claro, Branco / Rosa - Android 2.1, Touch 3", Câmera 3.2MP, 3G, Wi-Fi, Memória Interna 512MB e Cartão 2GB;Telefonia;Smartphone;Motorola;SPICE
Smartphone Motorola A953 Milestone 2 Desbloqueado TIM, Azul Marinho - Android 2.2, Touch 3.7, Câmera 5.0MP c/ Flash LED Duplo, Filmadora HD, 3G, Wi-Fi, GPS, Bluetooth, MP3 Player, Bluetooth 2.1,Fone, Cabo de Dados, Cartão 8GB + Dock Station;Telefonia;Smartphone;Motorola;MILESTONE 2
Smartphone LG Optimus L5 E612 Desbloqueado Oi Preto - 3G Wi Fi Android 4.0 Tela 4" Câmera 5MP;Telefonia;Smartphone;LG;OPTIMUS L5
Smartphone Dual Chip LG Optimus L5 Dual Branco Android 4.0 Desbloqueado Tim - Câmera 5.0MP 3G Wi-Fi Memória Interna 4GB;Telefonia;Smartphone;LG;OPTIMUS L5
Smartphone Q11 - GSM c/ GPS, Wi-Fi, Câmera 3.0MP e Flash, Filmadora, MP3 Player, Bluetooth, Viva-Voz, Fone, Cabo de dados USB, Cartão 1GB e Navegador Veicular Motonav;Telefonia;Smartphone;Motorola;Sem Modelo
Smartphone LG Optimus L3 II E435 Dual Chip 4GB Wi-Fi GPS Android 4.1 3G Branco Câmera 3MP;Telefonia;Smartphone;LG;OPTIMUS L3 II
Smartphone LG Optimus HUB E510 Desbloqueado - Android 2.3. Touch Screen. Wi Fi. 3G. Bluetooth 3.0. GPS. Câm 5.0MP e Cartão de Memória 4GB;Telefonia;Smartphone;LG;OPTIMUS HUB
Smartphone Motorola RAZR HD Preto Android 4.0 4G - Câmera 8MP, Câmera Frontal 1.3MP, Wi-Fi, GPS, Processador Dual core 1.5 Ghz, Tela AMOLED HD 4.7", Bluetooth, Memória interna de 16GB, Cartão de memória de 16GB;Telefonia;Smartphone;Motorola;RAZR HD
Smartphone LG Optimus P350 Desbloqueado TIM, Prata - Android 2.2, Tela 2.8", 3G, WiFi, GPS, Câmera 3.0MP, Memória Interna 150MB e Cartão 2GB;Telefonia;Smartphone;LG;OPTIMUS ME
Smartphone LG Optimus L5 E612 Desbloqueado TIM Branco - Android 4.0 Processador 800Mhz Touchscreen 4" Câmera 5.0 MP 3G Wi-Fi Memória interna de 4GB;Telefonia;Smartphone;LG;OPTIMUS L5
Smartphone Motorola Razr MAXX GSM Titâneo Tela AMOLED Advanced 4.3" Android Câmera de 8MP  Gravação Full HD 3G Wi-Fi Bluetooth GPS;Telefonia;Smartphone;Motorola;RAZR MAXX
Smartphone Motorola DEFY Desbloq. TIM + Android 2.3 1GHz Wi Fi 3G GPS Câm 5MP 2GB;Telefonia;Smartphone;Motorola;DEFY
Smartphone Motorola XT390 Motosmart Dual Chip - Cinza - GSM, Tela Touch 3.5", Android 2.3, 3G, Wi-Fi, Câmera 3MP, Filmadora, MP3 Player, Rádio FM, Incluso Cartão de Memória de 4GB;Telefonia;Smartphone;Motorola;MOTOSMART
Smartphone Motorola XT531 Spice XT, Desbloqueado, Titânio, Android 2.3, Processador 800MHZ, Tela Touch 3.5", Câmera 5MP, 3G, Wi-Fi, Memória Interna 150MB e Cartão de Memória de 2GB;Telefonia;Smartphone;Motorola;SPICE XT
Smartphone Motorola RAZR Desbloqueado Tim, Preto - Android 2.3, Processador Dual Core, Tela Touch 4.3", Câmera 8MP,Câmera Frontal 1.3 MP,  3G, Wi-Fi e Memória Interna de 16GB;Telefonia;Smartphone;Motorola;RAZR
Smartphone Motorola Fire. Preto. Dual Chip.  Touchscreen 2.8". Android 2.3. Câm 3MP. 3G. Wi Fi. GPS + Cartão Memória 2GB;Telefonia;Smartphone;Motorola;FIRE
Smartphone Motorola Spice XT Desbloqueado Tim, Preto, Android 2.3, Tela 3.5", Câmera 5MP, 3G, Wi-Fi 3, Memória Interna 512MB e Cartão de Memória 2GB;Telefonia;Smartphone;Motorola;SPICE XT
Smartphone Motorola Milestone 3 Desbloqueado TIM Preto - Android 2.3, Processador Dual Core 1GHz, Tela 4", Câmera 8MP, 3G, Wi-Fi e Memória Interna 16GB;Telefonia;Smartphone;Motorola;MILESTONE 3
Smartphone Motorola DEFY Desbloqueado Oi - Android 2.3 Wi Fi 3G Câmera 5MP 2GB Cartão de Memória 8GB;Telefonia;Smartphone;Motorola;DEFY
Smartphone LG E400f Optimus L3 Desbloqueado Vivo Branco Android 2.3 Câmera 3.2MP 3G Wi-Fi Memória interna de 2GB GPS;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone Motorola RAZR HD, Desbloqueado Tim, Preto, Processador Dual Core 1.5 Ghz, Tela AMOLED HD 4,7", Touchscreen, Android 4.0, Câmera de 8MP , Câmera Frontal 1.3MP, Gravação Full HD, 4G, Wi-Fi, Bluetooth, GPS, Memória Interna de 16GB,  Expansível até 32GB;Telefonia;Smartphone;Motorola;RAZR HD
Smartphone LG Optimus 3D P920  Desbloqueado Vivo Preto Câmera 5.0MP 3G Wi Fi  Memória Interna 8GB Cartão de Memória 4GB;Telefonia;Smartphone;LG;OPTIMUS 3D
Smartphone LG P970 Optimus Black Desbloqueado Tim, Preto - Android 2.2, Processador 1GHZ, Tela 4", Câmera de 5MP, 3G, Wi-Fi e Memória Interna 1GB;Telefonia;Smartphone;LG;OPTIMUS BLACK
Smartphone LG Optimus G Preto Android 4.1 4G Desbloqueado TIM - Câmera 13MP Wi-Fi GPS Memória Interna 32GB;Telefonia;Smartphone;LG;OPTIMUS G
Smartphone LG Optimus 3D P920 Preto Desbloquedo Tim, Android, Câmera 5.0MP, Wi-Fi, Memória interna 8GB, Cartão de 4GB;Telefonia;Smartphone;LG;OPTIMUS 3D
Smartphone LG Optimus L3, Branco - GSM, Android 2.3, Processador 832 Mhz, 3G, Wi-Fi, Câmera 3.2MP, Filmadora, Bluetooth 2.1, MP3 Player, Rádio FM, Memória Interna 1GB;Telefonia;Smartphone;LG;OPTIMUS L3
Smartphone LG Optimus L1 II E410 Desbloqueado Claro Preto Android 4.1, 3G, Câmera 2MP, Memória Interna 4GB, GPS;Telefonia;Smartphone;LG;OPTIMUS L1 II
Smartphone LG OpTimus L1 II Desbloqueado Android 4.1 Tela 3" 4GB 3G Wi-Fi Câmera 2MP - Preto;Telefonia;Smartphone;LG;OPTIMUS L1 II
Smartphone LG Opitmus 4x HD P880 Preto Android 4.0 3G Desbloqueado Vivo - Câmera 8MP Wi-Fi GPS NFC e Memória Interna 16GB;Telefonia;Smartphone;LG;OPTMUS 4X
Smartphone LG Optimus L5 E612 Branco - GSM. Android 4.0. Câmera 5MP. 3G. Wi Fi. Memória Interna de 4GB;Telefonia;Smartphone;LG;OPTIMUS L5
Smartphone Lg L Prime Plus Tv H502 Desbloqueado Branco;Telefonia;Smartphone;LG;PRIME PLUS
Smartphone Lg L Prime Dual D337 Dual Chip Desbloqueado Android 4.4 Tela 5 8gb 3g - Preto;Telefonia;Smartphone;LG;L PRIME
Smartphone Lg L Prime Dual D337 Dual Chip Desbloqueado Android 4.4 Tela 5 8gb 3g - Branco;Telefonia;Smartphone;LG;L PRIME
Smartphone LG Prada P940H Preto Desbloqueado Vivo - GSM. Touchscreen. Tela 4.3". WVGA. Android 2.3. Processador Tri-DUAL 1.2GHz. Dualcore. WiFi. 3G. Câmera 8MP. Filmadora. MP3 Player. Rádio FM. Bluetooth. GPS. Fone de Ouvido. Cabo de Dados. Memória Interna 8GB Expansível;Telefonia;Smartphone;LG;Sem Modelo
Smartphone Motorola Moto X (2ª Geração) Desbloqueado Android 4.4 Tela 5.2" 32GB 4G 13MP Wi-Fi;Telefonia;Smartphone;Motorola;MOTO X 2 GERAÇÃO
Smartphone Motorola ATRIX Preto - GSM c/ Sistema Operacional Android 2.2, Processador Dual Core, Tecnologia 3G, Wi-Fi, TouchScreen c/ tela 4", Câmera 5MP c/ zoom 8x, Filmadora HD, MP3 Player, Rádio FM, Bluetooth 2.1, Fone, Cabo de Dados e Memória Interna;Telefonia;Smartphone;Motorola;ATRIX
Smartphone Spice Branco com Rosa - GSM - Desbloqueado TIM - com Sistema Operacional Android 2.1, com Tecnologia 3G, Wi-Fi, GPS, TouchScreen,Teclado QWERTY, Câmera 3.2MP com Zomm 8x, Filmadora, MP3 Player, Rádio FM, Bluetooth, Fone, Cabo de Dados e Cartão 2GB - Motorola;Telefonia;Smartphone;Motorola;SPICE
Smartphone Motorola A1200i GSM Tim Quadri-band com Display Touch-screen colorido, MP3 Player, Rádio FM, Câmera 2.0MP c/ zoom 8x, Bluetooth,Fone e Cabo de Dados;Telefonia;Smartphone;Motorola;A1200I
Smartphone Motorola Spice Preto - GSM - Desbloqueado TIM  c/ Sistema Operacional Android 2.1, c/ Tecnologia 3G, Wi-Fi, GPS, TouchScreen,Teclado QWERTY, Câmera 3.2MP c/ Zomm 8x, Filmadora, MP3 Player, Rádio FM, Bluetooth, Fone, Cabo de Dados e Cartão 2GB;Telefonia;Smartphone;Motorola;SPICE
Smartphone Motorola ATRIX Preto - Desbloqueado Tim - GSM  c/ Sistema Operacional Android 2.2, Processador Dual Core, Tecnologia 3G, Wi-Fi, TouchScreen c/ tela 4", Câmera 5MP c/ zoom 8x, Filmadora HD, MP3 Player, Rádio FM, Bluetooth 2.1, Fone, Cabo de Dados e Memória Interna 16GB;Telefonia;Smartphone;Motorola;ATRIX
Smartphone Motorola A953 Milestone 2 Preto - GSM - Desbloqueado TIM c/ Sistema Operacional Android 2.2, Tecnologia 3G, Wi Fi, GPS TouchScreen, Teclado QWERTY, Câmera 5.0MP c/ Flash LED Duplo, Zoom Digital, Filmadora HD, MP3 Player, Bluetooth 2.1,Fone, Cabo de Dados e  Cartão 8GB;Telefonia;Smartphone;Motorola;MILESTONE 2
Smartphone LG G3 Stylus D690 Dual Chip Desbloqueado Android 4.4 Tela 5.5" 8GB 3G Wi-Fi Câmera 13MP - Branco;Telefonia;Smartphone;LG;G3 STYLUS
Smartphone Motorola Moto G 3ª Geração Colors Dual Chip Desbloqueado Android 5.1 Tela HD 5" Memória Interna 16GB 4G Câmera 13MP Processador Quad Core 1.4GHz - Preto;Telefonia;Smartphone;Motorola;MOTO G 3º GERAÇÃO
Smartphone Nokia Lumia 930 Desbloqueado Windows 8.1 32GB 4G Wi-Fi Câmera 20MP - Branco;Telefonia;Smartphone;Nokia;LUMIA 930
Smartphone LG G3 Desbloqueado Android 4.4 Kit Kat Tela 5.5" 16GB 4G Wi-Fi Câmera 13MP - Titânio;Telefonia;Smartphone;LG;G3
Smartphone Lg Optimus G2, 4g Tela 5.2?, Preto;Telefonia;Smartphone;LG;OPTIMUS G2
Smartphone LG G3 Stylus D690 Dual Chip Desbloqueado Android 4.4 Tela 5.5" 8GB 3G Wi-Fi Câmera 13MP - Branco;Telefonia;Smartphone;LG;G3 STYLUS
Smartphone LG Prime Plus TV Dual Chip Desbloqueado Android 5.0 Tela 5" 8GB 3G Câmera 8MP - Branco;Telefonia;Smartphone;LG;PRIME PLUS
Smartphone LG Joy H222F Dual chip Desbloqueado Android 4.4 Kitkat Tela 4" 4GB 3G Wi-Fi Câmera 5MP - Titânio;Telefonia;Smartphone;LG;JOY
Smartphone Motorola Novo Moto G (2ª Geração) Colors Dual Chip XT1068 Desbloqueado Android 5.0 Tela 5" 8GB 3G Wi-Fi Câmera 8MP - Preto;Telefonia;Smartphone;Motorola;MOTO G XT 2 GERAÇÃO
Smartphone Samsung Galaxy S5 Desbloqueado Claro Android 4.4.2 Tela 5.1" 16GB 4G Wi-Fi Câmera 16 MP - Branco;Telefonia;Smartphone;Samsung;GALAXY S5
